Variants,Trace,No of occurance,Key,Case_Duration_days,Date,User,Activity,Role,Product_hierarchy,NetValue,Company,Delivery,Delivery_Date,Good_Issue_Date,Difference,Customer,OrderType,clientCode,NotInTime,Delayed,PromiseMAD,ActualMAD,Execution_Status,User_Type,Change_Status,ID_Change_Status,Block_Status,ID_Block_Status,Local_Family_code,Last Activity,First Activity
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020051745_10,4,2017-06-16 21:33:28,User11,Line Creation,Customer Service Representative,TLC Optical Cables,173.4,767,,,0.0,,Customer 9,US-Std. Order,0070100230,0,IN TIME,1497564000000.0,1497564000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily25,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020052070_20,163,2017-06-26 19:27:26,User20,Line Creation,Customer Service Representative,TLC Optical Cables,6100.0,767,,,0.0,,Customer 197,US-Std. Order,0070100231,0,IN TIME,1500501600000.0,1500501600000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020052073_10,163,2017-06-26 20:26:41,User20,Line Creation,Customer Service Representative,TLC Optical Cables,2135.0,767,,,0.0,,Customer 197,US-Std. Order,0070100231,0,IN TIME,1500501600000.0,1500501600000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020052102_10,163,2017-06-27 17:17:30,User8,Line Creation,Customer Service Representative,TLC Optical Cables,249.61,767,,,0.0,,Customer 14,US-Std. Order,0070100005,0,IN TIME,1499983200000.0,1499983200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily22,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020052105_10,162,2017-06-27 17:30:13,User20,Line Creation,Customer Service Representative,TLC Optical Cables,5200.0,767,,,0.0,,Customer 197,US-Std. Order,0070100231,0,IN TIME,1500588000000.0,1500588000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020052106_10,101,2017-06-27 17:31:20,User20,Line Creation,Customer Service Representative,TLC Optical Cables,23737.13,767,,,0.0,,Customer 2 ,US-Std. Order,0070100801,0,IN TIME,1500415200000.0,1500415200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily14,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020052181_10,162,2017-06-28 14:08:59,User20,Line Creation,Customer Service Representative,TLC Optical Cables,999.7,767,,,0.0,,Customer 197,US-Std. Order,0070100231,0,IN TIME,1500588000000.0,1500588000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020052247_10,130,2017-06-29 18:51:59,User7,Line Creation,Customer Service Representative,TLC Optical Cables,5202.08,767,,,0.0,,Customer 45,US-Std. Order,0070100710,0,IN TIME,1500588000000.0,1500588000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily28,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020052273_20,160,2017-06-30 14:10:20,User20,Line Creation,Customer Service Representative,TLC Optical Cables,16800.0,767,,,0.0,,Customer 197,US-Std. Order,0070100231,0,IN TIME,1501020000000.0,1501020000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020052273_30,160,2017-06-30 14:10:22,User20,Line Creation,Customer Service Representative,TLC Optical Cables,16800.0,767,,,0.0,,Customer 197,US-Std. Order,0070100231,0,IN TIME,1501020000000.0,1501020000000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020052420_10,183,2017-06-07 14:32:59,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3800.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1500847200000.0,1500847200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
3,"Line Creation,Header Block Removed,LgstCheckOnConfDat Removed,Good Issue,Delivery",571,7020052420_20,183,2017-06-07 14:33:02,User2,Line Creation,Customer Service Representative,TLC Optical Cables,3800.0,767,,,0.0,,Customer 3,US-Std. Order,0070100196,0,IN TIME,1500847200000.0,1500847200000.0,Manual,Human,no change ,Without change,no block ,With block,LocalFamily13,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_10,255,2016-03-24 13:24:00,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,11591.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_100,255,2016-03-24 13:24:06,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,13321.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_110,255,2016-03-24 13:24:07,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,9428.5,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_120,255,2016-03-24 13:24:07,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,8779.75,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_20,255,2016-03-24 13:24:01,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,12672.25,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_30,255,2016-03-24 13:24:02,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,8996.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_40,255,2016-03-24 13:24:03,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,11591.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_50,255,2016-03-24 13:24:03,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,10077.25,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_60,255,2016-03-24 13:24:04,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,11158.5,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_70,255,2016-03-24 13:24:05,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,9428.5,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_80,255,2016-03-24 13:24:05,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,10509.75,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000542_90,255,2016-03-24 13:24:06,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,6833.5,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000546_10,255,2016-03-24 13:50:23,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,11662.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000546_100,255,2016-03-24 13:50:28,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,12172.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000546_120,255,2016-03-24 13:50:28,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,12172.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000546_20,255,2016-03-24 13:50:24,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,13532.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000546_30,255,2016-03-24 13:50:24,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,12852.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000546_40,255,2016-03-24 13:50:24,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,11832.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000546_50,255,2016-03-24 13:50:25,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,11492.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000546_60,255,2016-03-24 13:50:25,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,12172.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000546_70,255,2016-03-24 13:50:26,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,12172.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000546_80,255,2016-03-24 13:50:26,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,12172.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000546_90,255,2016-03-24 13:50:27,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,10710.0,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,0,IN TIME,0.0,1460412000000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000788_10,163,2017-04-24 21:37:09,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,8678.75,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,1,DELAYED,0.0,1494194400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000788_100,163,2017-04-24 21:37:11,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,8678.75,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,1,DELAYED,0.0,1494194400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000788_120,163,2017-04-24 21:37:11,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,8678.75,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,1,DELAYED,0.0,1494194400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000788_20,163,2017-04-24 21:37:10,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,8678.75,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,1,DELAYED,0.0,1494194400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000788_30,163,2017-04-24 21:37:10,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,8678.75,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,1,DELAYED,0.0,1494194400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000788_60,163,2017-04-24 21:37:11,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,8678.75,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,1,DELAYED,0.0,1494194400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000788_70,163,2017-04-24 21:37:11,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,8678.75,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,1,DELAYED,0.0,1494194400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000788_80,163,2017-04-24 21:37:11,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,8678.75,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,1,DELAYED,0.0,1494194400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,0009000788_90,163,2017-04-24 21:37:11,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,8678.75,767,,,0.0,,Customer 260,US-Internal Transfer,IC307674,1,DELAYED,0.0,1494194400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,7020031303_10,261,2016-02-16 14:13:16,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,3689.28,767,,,0.0,,Customer 69,US-IC Order Fiber,IC308246,0,IN TIME,0.0,1457564400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,7020031303_100,261,2016-02-16 14:13:22,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,3689.28,767,,,0.0,,Customer 69,US-IC Order Fiber,IC308246,0,IN TIME,0.0,1457564400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
4,"Line Creation,LgstCheckOnConfDat Removed,Good Issue,Delivery",311,7020031303_110,261,2016-02-16 14:13:22,User9,Line Creation,Customer Service Representative,TLC Optical Fibres,3689.28,767,,,0.0,,Customer 69,US-IC Order Fiber,IC308246,0,IN TIME,0.0,1457564400000.0,Manual,Human,no change ,Without change,no block ,With block,,Delivery,Line Creation
